Speed;Fr1.x;Fr1.y;Fr1.z;PitchVel;RollVel;TF.muRoad;TF.vBelt;TR.Frc.x;TR.Frc.y;TR.Frc.z;TR.muRoad;TR.vBelt;YawAcc;YawVel;Engine.Trq;Engine.rotv;Time;UserOut_05
27.77737427;0.00166074757;-0.4409384131;0.007675702684;1.41358596e-005;-2.883502475e-006;1;27.76941872;-2.320510387;-0.0709952116;1907.319336;1;27.77401543;0.000405191473;8.141196872e-007;237.6566925;109.4176254;0.001;0
27.77157593;0.001235310687;-0.8962541819;0.3089523613;0.002659186954;-1.549423177e-005;1;27.75048256;-42.37335968;-0.0545703955;1902.590698;1;27.75826263;0.0003110619436;4.418876415e-006;232.5092773;107.506897;0.011;0
27.76387787;0.0008126233588;-1.430020094;0.7412866354;0.008814200759;-2.428286462e-005;1;27.71358109;-50.54207993;-0.03332749382;1891.031372;1;27.74342918;0.0001729257056;6.795670743e-006;-0.7254989743;116.956665;0.021;0
27.75354576;0.0005894775386;-2.010017395;1.172871232;0.01954520494;-3.141387424e-005;1;27.66862679;-68.73752594;-0.0160770528;1872.873657;1;27.7232399;2.656879769e-005;7.740509318e-006;-0.7502058744;117.362175;0.031;0
27.74030685;0.0004938461934;-2.515399456;1.492571354;0.03423557058;-3.886169361e-005;1;27.61790085;-86.70043182;-0.002016695682;1848.425049;1;27.69961739;-0.0001232319337;7.206228929e-006;-0.7636831999;117.583374;0.041;0
27.72424698;0.0004547801218;-2.921767712;1.686860919;0.05161080882;-4.763520337e-005;1;27.56357193;-104.4115906;0.01031474583;1817.783081;1;27.67275047;-0.0002759772178;5.155922281e-006;-0.7715517879;117.7125244;0.051;0
27.70553207;0.0004372911062;-3.216181517;1.748139858;0.07030573487;-5.811439041e-005;1;27.5074482;-121.7587662;0.02147455886;1782.102783;1;27.6434269;-0.0004267524055;1.581919378e-006;-0.7761418223;117.7878571;0.061;0
27.68438339;0.0004308506032;-3.399245501;1.681999326;0.08893259615;-7.036574243e-005;1;27.45102692;-138.3181915;0.03135439381;1742.515747;1;27.61226082;-0.0005670948885;-3.452791589e-006;-0.778637588;117.8288193;0.071;0
27.66102219;0.0004358216247;-3.483480453;1.505420327;0.1062190905;-8.431491733e-005;1;27.39553452;-154.0028381;0.03961138055;1700.179199;1;27.57973289;-0.0006880803267;-9.793385289e-006;-0.7797262669;117.8466873;0.081;0
27.63565636;0.0004560539965;-3.491464853;1.246642709;0.1211316213;-9.983566997e-005;1;27.34189987;-168.7939758;0.04592962936;1656.275635;1;27.54623795;-0.0007825501962;-1.72044347e-005;-0.7798393965;117.8485489;0.091;0
27.60846901;0.0004972313181;-3.44103694;0.9262884855;0.1329238266;-0.0001168063172;1;27.29055977;-182.6895294;0.0500892587;1611.966309;1;27.51207161;-0.0008470715256;-2.539913658e-005;-0.7792621255;117.8390732;0.101;0
27.57960129;0.0005626940983;-3.350603819;0.5674346685;0.141026929;-0.0001351531682;1;27.2422123;-195.7536926;0.05211690068;1568.349609;1;27.47745514;-0.0008824196411;-3.40783663e-005;-0.7781895995;117.8214645;0.111;0
27.54918289;0.000655923388;-3.238781452;0.1942824423;0.1451408863;-0.0001548619766;1;27.19717598;-208.0314789;0.05211458728;1526.436279;1;27.44255638;-0.0008913747151;-4.296481711e-005;-0.7767585516;117.7979813;0.121;0
27.51732635;0.0007835173164;-3.122547626;-0.1712252796;0.1452174485;-0.0001760139276;1;27.15541458;-219.5556641;0.05007075891;1487.110474;1;27.40748787;-0.000876688573;-5.18097695e-005;-0.7750666738;117.7702103;0.131;0
27.48413658;0.0009465778712;-3.01646781;-0.5101747513;0.1414299458;-0.0001987725409;1;27.11666298;-230.344574;0.04613552615;1451.096802;1;27.37230301;-0.0008409111178;-6.039074287e-005;-0.7731844783;117.7393188;0.141;0
27.44969749;0.001140004955;-2.931969881;-0.8073840737;0.134136036;-0.0002232959087;1;27.08052635;-240.4018097;0.04065533355;1418.939819;1;27.33701134;-0.0007867992972;-6.851149374e-005;-0.771163404;117.7061462;0.151;0
27.41408348;0.001352378051;-2.876981258;-1.051834464;0.1238355041;-0.0002496817615;1;27.0465374;-249.7171783;0.03419576958;1390.996826;1;27.30158043;-0.0007177539519;-7.600698154e-005;-0.769041121;117.6713181;0.161;0
27.37736511;0.001569226617;-2.857496262;-1.234772563;0.1111305803;-0.0002779182687;1;27.0141964;-258.2692566;0.02741168998;1367.443115;1;27.26595879;-0.0006372876232;-8.27471813e-005;-0.7668455243;117.6352768;0.171;0
27.33961678;0.001780483057;-2.878072977;-1.349765897;0.0967586115;-0.0003078841255;1;26.9827919;-266.0005798;0.02075267024;1348.280762;1;27.2300663;-0.0005479268148;-8.863179391e-005;-0.7645972371;117.598381;0.181;0
27.30090141;0.001974879066;-2.933147907;-1.404225469;0.08140300959;-0.0003393742372;1;26.95178986;-272.879364;0.01472037099;1333.343262;1;27.19380188;-0.0004529259168;-9.359061369e-005;-0.7623115182;117.5608673;0.191;0
27.2612896;0.002147407271;-3.018184662;-1.402696848;0.0656947419;-0.0003721328976;1;26.9209156;-278.8934937;0.009553988464;1322.343872;1;27.1570797;-0.0003543044731;-9.757783118e-005;-0.7599998116;117.5229187;0.201;0
27.22085953;0.002294774167;-3.127379656;-1.352248192;0.05020971224;-0.0004058781487;1;26.88981628;-284.030426;0.005416326225;1314.910645;1;27.11983871;-0.0002538999834;-0.0001005681406;-0.7576706409;117.4846954;0.211;0
27.17970657;0.002416471252;-3.254223108;-1.261666059;0.03544500098;-0.0004403345229;1;26.85815811;-288.2865906;0.002359119942;1310.613403;1;27.08203125;-0.0001532595197;-0.0001025526799;-0.755330205;117.4462814;0.221;0
27.13793945;0.002512800507;-3.387136221;-1.144646525;0.02177545056;-0.000475237699;1;26.82588387;-291.571228;0.0003890192311;1309.042236;1;27.04370308;-5.315326416e-005;-0.0001035329624;-0.7529832721;117.4077606;0.231;0
27.09567261;0.002584169153;-3.528178215;-1.003112555;0.00950276386;-0.0005103459698;1;26.79245949;-294.0176697;-0.0005053650821;1309.729858;1;27.0048008;4.514016109e-005;-0.0001035215319;-0.7506334186;117.369194;0.241;0
27.0529995;0.002632142976;-3.671426535;-0.8463208675;-0.001132316072;-0.0005454373313;1;26.75775337;-295.7121582;-0.0003850357898;1312.155396;1;26.96528435;0.0001410290133;-0.0001025398669;-0.7482832074;117.3306198;0.251;0
27.01004791;0.002656104509;-3.843787432;-0.6421296;-0.009588268586;-0.0005803144304;1;26.7208786;-296.6086121;0.0007044296362;1315.83667;1;26.92512894;0.0002307749965;-0.0001006331804;-0.745934546;117.2920685;0.261;0
26.96687698;0.002659667749;-3.993217707;-0.4691311419;-0.01583993435;-0.0006148150424;1;26.68150902;-296.7194519;0.002739595016;1320.103882;1;26.88422012;0.0003170342534;-9.784867871e-005;-0.7435890436;117.2535782;0.271;0
26.92354202;0.002643107204;-4.122964859;-0.314696759;-0.02014322951;-0.0006487719365;1;26.64118767;-295.9493713;0.005608107429;1323.807983;1;26.84232903;0.0004003054928;-9.421739378e-005;-0.741247654;117.2151489;0.281;0
26.88011932;0.002604278736;-4.235354424;-0.1739624441;-0.0226381924;-0.0006820090348;1;26.60013771;-295.3401794;0.00940596126;1327.349609;1;26.79973221;0.0004796725989;-8.977376274e-005;-0.7389112115;117.176796;0.291;0
26.83668137;0.002542294795;-4.322517872;-0.05680748075;-0.02355775237;-0.000714343274;1;26.55844307;-294.5407104;0.01426407043;1331.059326;1;26.75689507;0.0005540441489;-8.456299111e-005;-0.7365803719;117.1385422;0.301;0
26.79330826;0.002456789138;-4.382293224;0.03285480291;-0.02321306989;-0.0007455948507;1;26.51623154;-293.4570618;0.02028141543;1334.963745;1;26.71395493;0.0006225968245;-7.864010695e-005;-0.7342554927;117.1003876;0.311;0
26.75005913;0.002350504277;-4.41661787;0.09570598602;-0.02193348669;-0.0007756029372;1;26.47364807;-292.1463928;0.02740612812;1338.904785;1;26.6709404;0.0006852737279;-7.206408191e-005;-0.7319369316;117.0623322;0.321;0
26.70697784;0.002223553369;-4.429767132;0.1351635456;-0.02002584003;-0.0008042175323;1;26.43082428;-290.7366028;0.03564088047;1342.682373;1;26.62785912;0.0007423261413;-6.489241787e-005;-0.7296249866;117.0243835;0.331;0
26.6640892;0.002078109654;-4.426493168;0.1554870754;-0.0177528616;-0.0008312995778;1;26.38788414;-289.3529663;0.04489313066;1346.141479;1;26.58474541;0.0007943095989;-5.717776003e-005;-0.7273197174;116.9865494;0.341;0
26.62139702;0.001914314227;-4.411372185;0.1610827148;-0.01532828063;-0.0008567168843;1;26.34492111;-288.0818176;0.05514637381;1349.2052;1;26.54165459;0.0008412673487;-4.897047256e-005;-0.7250213623;116.9488297;0.351;0
26.57889938;0.001733866287;-4.38854599;0.1561104059;-0.01291449089;-0.0008803433739;1;26.30200958;-286.9743042;0.06632311642;1351.859619;1;26.49864388;0.0008833364118;-4.032099605e-005;-0.7227299213;116.9112167;0.361;0
26.53657722;0.001537672943;-4.361477852;0.1441977322;-0.010626968;-0.0009020770667;1;26.25919533;-286.051239;0.07838727534;1354.130127;1;26.45575905;0.0009201335488;-3.127882155e-005;-0.7204455137;116.8737259;0.371;0
26.49441338;0.001327483566;-4.332919121;0.1283535808;-0.008540514857;-0.0009218304767;1;26.21651077;-285.3143616;0.09127768874;1356.060303;1;26.41302872;0.0009512177785;-2.190003033e-005;-0.7181681395;116.8363419;0.381;0
26.45238304;0.001104861381;-4.304947853;0.110956125;-0.006696358323;-0.0009395356756;1;26.17397118;-284.7543945;0.1049305797;1357.698242;1;26.37046623;0.0009763817652;-1.224290372e-005;-0.7158977985;116.7990799;0.391;0
26.41046524;0.0008715800359;-4.279025555;0.09377612919;-0.005109405611;-0.0009551484254;1;26.13157845;-284.3564148;0.1192734763;1359.088745;1;26.32806969;0.000995448092;-2.367733714e-006;-0.7136345506;116.76194;0.401;0
26.36863327;0.0006284334231;-4.256073475;0.07802732289;-0.003775148652;-0.0009686353151;1;26.08932877;-284.1023865;0.1342606694;1360.270874;1;26.28582573;0.001008410938;7.664558325e-006;-0.7113783956;116.7249069;0.411;0
26.32686615;0.0003775794758;-4.236558437;0.06443852186;-0.002675884403;-0.0009799822001;1;26.0472126;-283.9725647;0.1497892886;1361.277344;1;26.2437191;0.001015601214;1.779532977e-005;-0.7091292739;116.6879959;0.421;0
26.28514671;0.0001212440111;-4.220586777;0.05333904549;-0.001786001259;-0.0009891911177;1;26.00521469;-283.9464722;0.1657748222;1362.134277;1;26.20173073;0.001016775379;2.796464105e-005;-0.7068873048;116.6511917;0.431;0
26.24345589;-0.0001392711856;-4.208001614;0.04475417733;-0.001076231478;-0.0009962851182;1;25.96331978;-284.0037842;0.1821558326;1362.862427;1;26.15984535;0.001012042048;3.811260831e-005;-0.7046523094;116.6145096;0.441;0
26.20178032;-0.0004023655783;-4.198475838;0.03849796578;-0.0005167458439;-0.001001301804;1;25.9215107;-284.1252747;0.1988524497;1363.476807;1;26.11804199;0.00100178225;4.818313027e-005;-0.702424407;116.5779495;0.451;0
26.16011047;-0.0006666050758;-4.193914413;0.03730257228;-6.066738933e-005;-0.001004290185;1;25.87975502;-284.2895203;0.2157801092;1363.98877;1;26.07630539;0.0009850709466;5.811734445e-005;-0.7002035379;116.5414963;0.461;0
26.11844254;-0.0009294120828;-4.191855907;0.03754505515;0.0003500774037;-0.001005326165;1;25.83788681;-284.4686584;0.2328696549;1364.402832;1;26.03461075;0.0009627909749;6.785256846e-005;-0.6979896426;116.5051575;0.471;0
26.07675934;-0.001189710456;-4.19056797;0.03753684461;0.0007148502627;-0.001004489255;1;25.79606628;-284.662323;0.2500464022;1364.713745;1;25.99294281;0.0009364815778;7.734165411e-005;0.2678751051;116.4857788;0.481;0
26.03506088;-0.001447064802;-4.189250469;0.03695083782;0.001032535336;-0.001001855009;1;25.75435257;-284.8638611;0.2672696412;1364.917847;1;25.95129013;0.0009063937468;8.65461916e-005;0.2939880788;116.4869385;0.491;0
25.99334717;-0.001698586508;-4.187537193;0.0355674848;0.001300911186;-0.0009975128341;1;25.71273994;-285.0690918;0.2844068408;1365.015991;1;25.90965271;0.0008732165443;9.543353372e-005;0.2893614173;116.4881516;0.501;0
25.95161819;-0.001942400471;-4.185441971;0.03339078277;0.001516993158;-0.0009915740229;1;25.67119598;-285.275238;0.3013992012;1365.012207;1;25.86803055;0.0008365258109;0.0001039701674;0.2629063725;116.4893112;0.511;0
25.90987968;-0.002177930903;-4.183160782;0.03058086336;0.001678625587;-0.0009841643041;1;25.6296978;-285.4802551;0.3182106614;1364.912842;1;25.82642365;0.0007966679404;0.0001121220994;0.2209028453;116.4903107;0.521;0
25.86812782;-0.002403907944;-4.180916786;0.02735720389;0.001785671106;-0.0009754155762;1;25.58823395;-285.6822205;0.3347873092;1364.725098;1;25.78483009;0.0007536709309;0.0001198584723;-0.6098433137;116.4879837;0.531;0
25.82636452;-0.002620133338;-4.17882061;0.02387074381;0.001840181998;-0.0009654605528;1;25.54680252;-285.8780823;0.351085037;1364.45813;1;25.74324799;0.0007084444514;0.0001271521469;-0.4167063236;116.485733;0.541;0
25.78459167;-0.002825871808;-4.176084042;0.01897716336;0.001841002028;-0.0009544260101;1;25.50541687;-286.0415649;0.3670563996;1364.098511;1;25.70167351;0.0006617563195;0.0001339853479;-0.2355681658;116.4843826;0.551;0
25.7428112;-0.003019992029;-4.173509121;0.01412716415;0.00178712653;-0.0009424430318;1;25.46408653;-286.1844482;0.3826205134;1363.637573;1;25.66009331;0.0006138159661;0.0001403445203;-0.07170031965;116.4837723;0.561;0
25.70102501;-0.003202378983;-4.171197891;0.009465904906;0.001685913303;-0.0009296453791;1;25.4228096;-286.3309937;0.3977624774;1363.135132;1;25.61852646;0.0005650349776;0.0001462200453;0.06621964276;116.4837875;0.571;0
25.65923691;-0.003372260369;-4.169033051;0.004979884718;0.001544027473;-0.0009161682101;1;25.38157845;-286.4534302;0.4124558568;1362.625488;1;25.5769825;0.0005154935061;0.0001516029297;0.1724145114;116.484314;0.581;0
25.6174469;-0.003529275302;-4.16708374;0.0008233957924;0.00136881927;-0.0009021517471;1;25.34038544;-286.5485535;0.4266742766;1362.128418;1;25.5354557;0.0004655483644;0.0001564880367;0.2446059287;116.4852142;0.591;0
25.5756588;-0.003672949038;-4.165437698;-0.002844533185;0.001168734161;-0.0008877323708;1;25.29922485;-286.6176453;0.4403889179;1361.655762;1;25.49394035;0.0004154836352;0.0001608726016;0.2836211324;116.4863358;0.601;0
25.53387642;-0.003803802421;-4.164153099;-0.005915104412;0.0009529372328;-0.0008730465197;1;25.25808716;-286.6633911;0.453599453;1361.21521;1;25.45243263;0.0003657283378;0.0001647581084;0.292745471;116.4875488;0.611;0
25.49209976;-0.00392118888;-4.163244724;-0.008341763169;0.000730707834;-0.000858223706;1;25.21696663;-286.6886292;0.4662622809;1360.812012;1;25.41092873;0.0003168276744;0.0001681508293;0.2769939005;116.4887466;0.621;0
25.45033264;-0.004025624599;-4.162684917;-0.01013188343;0.0005108491168;-0.0008433896583;1;25.17585564;-286.6957397;0.4783858955;1360.449829;1;25.36942291;0.0002689836838;0.0001710600191;0.2423837036;116.48983;0.631;0
25.40857697;-0.004117137287;-4.163318157;-0.0101813348;0.0003116545267;-0.00082866312;1;25.13472748;-286.6837463;0.4899459481;1360.130981;1;25.32791328;0.0002219018643;0.000173494147;-0.6970416903;116.4896011;0.641;0
25.36683273;-0.004195563495;-4.163957596;-0.01021056529;0.0001418016618;-0.0008141651633;1;25.09355927;-286.6536865;0.5009506941;1359.853882;1;25.28639603;0.0001767046342;0.0001754677942;-0.5114982724;116.4867249;0.651;0
25.32509995;-0.004261358175;-4.164547443;-0.01005172543;1.683387609e-006;-0.0008000033558;1;25.05239487;-286.6112366;0.5113911033;1359.616943;1;25.24486923;0.0001338452857;0.0001770016679;-0.3246996701;116.4849548;0.661;0
25.28338242;-0.004315666854;-4.164892197;-0.009867001325;-0.0001082910676;-0.0007862739149;1;25.01123619;-286.5588379;0.5212923288;1359.420166;1;25.20333481;9.375274385e-005;0.00017812234;-0.1510569006;116.4839935;0.671;0
25.24168015;-0.004357842728;-4.164862156;-0.009800035506;-0.0001903034135;-0.0007730635698;1;24.97008133;-286.4996033;0.5306272507;1359.263916;1;25.16179466;5.669966049e-005;0.0001788587397;0.000778185029;116.4837112;0.681;0
25.19999504;-0.004388597794;-4.164413929;-0.009909568354;-0.000248376542;-0.0007604607381;1;24.92893219;-286.4368286;0.5394284725;1359.148926;1;25.12025452;2.255936488e-005;0.0001792403782;0.1233507246;116.4840012;0.691;0
25.15832901;-0.00440868875;-4.163567543;-0.01018783916;-0.0002873565536;-0.0007485464448;1;24.88778877;-286.3734131;0.547719419;1359.076416;1;25.07871437;-8.46992225e-006;0.0001792980038;0.212644279;116.484726;0.701;0
25.11668205;-0.00441873027;-4.162377357;-0.0105862394;-0.0003121458285;-0.0007373897824;1;24.84665298;-286.3118286;0.5555177331;1359.047363;1;25.03717804;-3.618473056e-005;0.0001790628594;0.2679990232;116.4857559;0.711;0
25.07505608;-0.004419898149;-4.160916805;-0.0110362405;-0.0003272155009;-0.0007270494825;1;24.80552673;-286.2538757;0.5628625154;1359.062378;1;24.99565125;-6.05361929e-005;0.0001785687055;0.2915562093;116.4869385;0.721;0
25.03344727;-0.004413077608;-4.159261227;-0.01146447938;-0.0003363371361;-0.0007175745559;1;24.76441383;-286.2008057;0.5697767138;1359.121826;1;24.95413399;-8.126948524e-005;0.0001778510778;0.2875568867;116.4881592;0.731;0
24.99185944;-0.004398888908;-4.157484531;-0.01180173736;-0.0003424739989;-0.000708998472;1;24.72331238;-286.1534424;0.5762791634;1359.225342;1;24.91263199;-9.832782234e-005;0.0001769461669;0.2616048753;116.4893112;0.741;0
24.95029068;-0.004377500154;-4.155672073;-0.01197243389;-0.0003476505808;-0.000701358018;1;24.68222427;-286.1125183;0.5823795199;1359.371338;1;24.87114334;-0.0001117767824;0.000175890862;0.21996288;116.4903107;0.751;0
24.90873909;-0.004350306466;-4.153650761;-0.01230806485;-0.0003538414603;-0.0006946742069;1;24.64115334;-286.0758972;0.5881310105;1359.554688;1;24.82967186;-0.0001215274824;0.0001747203933;-0.6098656058;116.4879837;0.761;0
24.86720467;-0.004317762796;-4.151443005;-0.0128005892;-0.0003658563655;-0.0006889626966;1;24.60010147;-286.025116;0.5935382843;1359.738403;1;24.78820992;-0.0001276559487;0.0001734724356;-0.4168283641;116.485733;0.771;0
24.82568932;-0.004281601869;-4.149541378;-0.01279689558;-0.0003828225308;-0.0006842311122;1;24.55906868;-286.0009766;0.5986673236;1359.935669;1;24.7467556;-0.0001305954211;0.000172181637;-0.2357345074;116.4843826;0.781;0
24.78418922;-0.004242195748;-4.14783287;-0.01241055224;-0.0004028539115;-0.0006804722943;1;24.51805305;-285.9889526;0.6035354733;1360.164673;1;24.70532799;-0.0001300544536;0.0001708796772;-0.07187858224;116.4837723;0.791;0
24.74270439;-0.004201304633;-4.146243095;-0.01172164548;-0.0004247069883;-0.0006776725058;1;24.4770546;-285.9808044;0.6082237959;1360.433594;1;24.66392708;-0.0001264871098;0.00016960004;0.06605093181;116.4837875;0.801;0
24.70123482;-0.00415884098;-4.144743443;-0.0107709486;-0.0004473589943;-0.0006758099189;1;24.43607521;-285.9725647;0.6127365828;1360.741577;1;24.62255478;-0.0001199230755;0.0001683723676;0.1722668111;116.4843216;0.811;0
24.6597805;-0.004115973599;-4.143330574;-0.009580768645;-0.0004697663535;-0.0006748615997;1;24.39511299;-285.9635925;0.6171233654;1361.083252;1;24.58120728;-0.0001105844567;0.0001672257931;0.2444837987;116.4852142;0.821;0
24.61833954;-0.004073042888;-4.142006397;-0.008173735812;-0.0004908011178;-0.0006747918087;1;24.35416603;-285.9542542;0.6213977933;1361.451294;1;24.53988075;-9.848771879e-005;0.0001661878487;0.2835244834;116.4863358;0.831;0
24.57691383;-0.004030998331;-4.140878201;-0.006437629461;-0.0005085852463;-0.0006755653885;1;24.31323624;-285.9449158;0.6255986691;1361.838379;1;24.49857712;-8.395630721e-005;0.0001652844512;0.2926717401;116.4875488;0.841;0
24.53550148;-0.003990598489;-4.139868736;-0.004528106656;-0.0005198335275;-0.0006771372864;1;24.27231026;-285.9347229;0.6297608614;1362.238037;1;24.45729637;-6.707160355e-005;0.0001645388984;0.2769393325;116.4887466;0.851;0
24.49410439;-0.003952854779;-4.138870716;-0.002604558831;-0.0005246629589;-0.0006794569781;1;24.23139763;-285.9240723;0.6339331865;1362.643311;1;24.4160347;-4.810650717e-005;0.0001639737748;0.2423443347;116.48983;0.861;0
24.45272064;-0.003917469177;-4.137835026;-0.0007209497271;-0.0005234529963;-0.0006824730663;1;24.19050407;-285.9127197;0.6381095052;1363.048096;1;24.3747921;-2.710575791e-005;0.0001636093948;-0.6970416903;116.4896011;0.871;0
24.41135216;-0.003886394668;-4.13673687;0.001074675703;-0.0005167210475;-0.000686122803;1;24.14962578;-285.9005432;0.6423639059;1363.446533;1;24.33357239;-4.289768185e-006;0.0001634649234;-0.511501193;116.4867249;0.881;0
24.36999702;-0.003858886426;-4.135574341;0.00274973386;-0.0005051065236;-0.0006903466419;1;24.10876274;-285.8874817;0.6466831565;1363.833496;1;24.29237175;2.001952998e-005;0.0001635579538;-0.3247049749;116.4849548;0.891;0
24.32865715;-0.003835882759;-4.134358406;0.004284013063;-0.0004892678116;-0.0006950784591;1;24.06791496;-285.8735962;0.6511092782;1364.203857;1;24.25119209;4.559796434e-005;0.0001639004913;-0.1510631293;116.4839935;0.901;0
24.28733063;-0.003818035359;-4.133103371;0.005664451048;-0.0004698019766;-0.0007002555067;1;24.02707863;-285.8589478;0.655678153;1364.553223;1;24.21003342;7.206777082e-005;0.0001645040902;0.000771964842;116.4837112;0.911;0
24.24601936;-0.003805266228;-4.131822109;0.006881288718;-0.0004472091969;-0.0007058099727;1;23.98625565;-285.843689;0.6603915095;1364.877686;1;24.16889191;9.936206334e-005;0.0001653763757;0.123345077;116.4840012;0.921;0
24.20472336;-0.003798644524;-4.130522728;0.007925684564;-0.000421895762;-0.0007116716006;1;23.94544601;-285.8279114;0.6652964354;1365.174072;1;24.12776947;0.0001271456567;0.0001665244781;0.2126394957;116.484726;0.931;0
24.1634407;-0.003797799116;-4.129211426;0.008790166117;-0.0003941967734;-0.0007177690277;1;23.90464592;-285.8117065;0.670385778;1365.439697;1;24.0866642;0.000155300746;0.0001679521083;0.2679951489;116.4857559;0.941;0
24.12217331;-0.003803046886;-4.127894878;0.009470673278;-0.0003643982054;-0.0007240347913;1;23.86385727;-285.795166;0.6756793261;1365.672729;1;24.04557419;0.0001835656149;0.0001696621621;0.2915531993;116.4869385;0.951;0
24.08091927;-0.00381476339;-4.12658453;0.009970565327;-0.0003326763981;-0.0007303992752;1;23.82307816;-285.7786865;0.6811955571;1365.871704;1;24.00449944;0.0002117887925;0.0001716551196;0.2875546217;116.4881592;0.961;0
24.03968048;-0.003832962131;-4.12526226;0.01027094014;-0.0002993224771;-0.0007367935032;1;23.78231049;-285.7620239;0.6869465113;1366.036255;1;23.96343803;0.0002396821365;0.0001739283616;0.2616032362;116.4893112;0.971;0
23.99845695;-0.003857748583;-4.123961926;0.01041549444;-0.0002645824279;-0.0007431501872;1;23.74155235;-285.7453308;0.6929411888;1366.166504;1;23.92238998;0.0002670419053;0.0001764782937;0.2199617028;116.4903107;0.981;0
23.95724487;-0.003888452891;-4.122701645;0.01042371057;-0.0002275386796;-0.0007494062884;1;23.70079994;-285.7283325;0.6991635561;1366.263306;1;23.88135338;0.0002937190584;0.000179297771;-0.6098656654;116.4879837;0.991;0
23.91604805;-0.003925623838;-4.121422291;0.01021611504;-0.0001888565166;-0.0007555038319;1;23.66005516;-285.7114258;0.705642581;1366.328003;1;23.84032631;0.0003195597674;0.00018237927;-0.4168285131;116.485733;1.001;0
23.87486458;-0.00396928424;-4.120116234;0.009811849333;-0.0001492370502;-0.0007613808266;1;23.61931992;-285.6949463;0.7123786211;1366.362061;1;23.79930878;0.0003445596085;0.0001857147727;-0.2357347161;116.4843826;1.011;0
23.83369446;-0.004018867854;-4.118772984;0.009213500656;-0.0001094358158;-0.0007669798215;1;23.57859421;-285.6792297;0.7193592787;1366.367798;1;23.75830078;0.0003685266129;0.0001892951113;-0.07187880576;116.4837723;1.021;0
23.79253769;-0.004073888995;-4.117337704;0.008339712396;-7.043926598e-005;-0.0007722523878;1;23.53787994;-285.6646118;0.7265830636;1366.3479;1;23.71730042;0.0003911687818;0.0001931072475;0.0660507232;116.4837875;1.031;0
23.75139427;-0.004134665709;-4.115736485;0.007080261596;-3.494288467e-005;-0.0007771508535;1;23.49717522;-285.6421814;0.7340521216;1366.290405;1;23.67630196;0.0004126227577;0.0001971398597;0.1722666174;116.4843216;1.041;0
23.71026421;-0.004200681113;-4.114256859;0.005873287097;-3.203907681e-006;-0.0007816291763;1;23.45648003;-285.6324158;0.7417510748;1366.206543;1;23.63530922;0.0004325654008;0.00020137908;0.2444836497;116.4852142;1.051;0
23.66914558;-0.004272307269;-4.112821102;0.004643411376;2.494517867e-005;-0.0007856487646;1;23.41579628;-285.6279907;0.7497068644;1366.110718;1;23.59432411;0.0004508684215;0.0002058089012;0.2835243642;116.4863358;1.061;0
23.62803841;-0.00434845686;-4.111392021;0.003382113297;4.923537927e-005;-0.0007891716086;1;23.37512398;-285.6255188;0.7578857541;1366.011475;1;23.55335045;0.0004675744567;0.0002104131418;0.2926716506;116.4875488;1.071;0
23.58694458;-0.004429446068;-4.109966755;0.002117031952;6.925977505e-005;-0.0007921647048;1;23.33446121;-285.6240845;0.7663053274;1365.914429;1;23.51238441;0.0004825259384;0.0002151743683;0.2769392729;116.4887466;1.081;0
23.5458622;-0.004514258355;-4.108559132;0.0008874486084;8.480097313e-005;-0.0007945992984;1;23.29380989;-285.6239319;0.7749298215;1365.82373;1;23.47142792;0.0004957372439;0.000220075337;0.2423442751;116.48983;1.091;0
23.50478935;-0.004602392204;-4.107181549;-0.0002727046958;9.582896018e-005;-0.0007964581018;1;23.25317192;-285.6253967;0.7837432623;1365.742554;1;23.43047905;0.0005071756896;0.00022509876;-0.6970416903;116.4896011;1.101;0
23.46372795;-0.004694194533;-4.10584259;-0.001337387133;0.0001024659286;-0.0007977211499;1;23.21254349;-285.6287537;0.7927578092;1365.673462;1;23.38953972;0.0005167702329;0.0002302269859;-0.511501193;116.4867249;1.111;0
23.42267799;-0.004788559861;-4.104546547;-0.002289257245;0.0001049370476;-0.0007983765681;1;23.17192841;-285.6339722;0.8019344211;1365.618774;1;23.34860611;0.0005245725042;0.0002354411117;-0.3247049749;116.4849548;1.121;0
23.38163757;-0.00488577364;-4.103296757;-0.003113637678;0.0001035464884;-0.0007984134718;1;23.13132477;-285.6410522;0.8112832904;1365.5802;1;23.30768013;0.0005304880906;0.0002407228312;-0.1510631293;116.4839935;1.131;0
23.34060669;-0.004984553438;-4.102166653;-0.00370752695;9.932426474e-005;-0.0007978306967;1;23.09073257;-285.6496277;0.8207559586;1365.559082;1;23.26676369;0.0005344835226;0.0002460532123;0.000771956984;116.4837112;1.141;0
23.29958534;-0.005085215438;-4.101102352;-0.004155205097;9.364382277e-005;-0.0007966262638;1;23.0501461;-285.6590881;0.8303658962;1365.55603;1;23.22585487;0.0005365534453;0.0002514125081;0.1233450696;116.4840012;1.151;0
23.25857544;-0.005186899565;-4.100073338;-0.004483482335;8.665681526e-005;-0.0007948056445;1;23.00956917;-285.6696167;0.8400749564;1365.570923;1;23.1849556;0.0005369593273;0.0002567831252;0.2126394808;116.484726;1.161;0
23.21757507;-0.005289159715;-4.099058151;-0.004704555497;7.849281974e-005;-0.0007923773373;1;22.96900558;-285.6809692;0.8498643637;1365.60376;1;23.14406395;0.0005356800393;0.000262149144;0.2679951489;116.4857559;1.171;0
