Speed; Fr1.x; Fr1.y; Fr1.z; PitchVel; RollVel; TF.muRoad; TF.vBelt; TR.Frc.x; TR.Frc.y; TR.Frc.z; TR.muRoad; TR.vBelt; YawAcc; YawVel; Engine.Trq; Engine.rotv; Time
27,45316124; 0,15034437; -6,45876074; 3,62296510; 0,28107214; -0,00011132; 1,00000000; 27,20847321; -1477,79370100; 0,00414808; 1362,78625500; 1,00000000; 14,74925995; -0,00012903; -0,00002318; 57,94754028; 257,94119260; 0,21100000
27,41289902; 0,02446552; -1,03189325; -4,55167246; 0,24805783; -0,00011838; 1,00000000; 27,17638779; -1352,52587900; 0,00017773; 1246,16601600; 1,00000000; 14,75304508; -0,00001433; -0,00002369; 60,92674255; 264,57183840; 0,22100000
27,37546158; 0,01361990; -0,55525392; -5,09844637; 0,20196134; -0,00012668; 1,00000000; 27,17621422; -1301,17443800; -0,00861094; 1198,46069300; 1,00000000; 15,22966290; 0,00006750; -0,00002338; 56,65328598; 269,39172360; 0,23100000
27,33894157; 0,00724189; -0,27456117; -5,51143646; 0,15074717; -0,00013640; 1,00000000; 27,18580437; -1289,78674300; -0,01332819; 1187,88769500; 1,00000000; 15,62371635; 0,00012290; -0,00002236; 52,47109222; 274,44815060; 0,24100000
27,30273628; 0,00738506; -0,28007597; -5,55135107; 0,09756228; -0,00014661; 1,00000000; 27,19835281; -1297,48584000; -0,01235084; 1195,03576700; 1,00000000; 15,98199368; 0,00014153; -0,00002100; 49,60127258; 279,54812620; 0,25100000
27,26630020; 0,01298206; -0,52415901; -5,26877212; 0,04589036; -0,00015648; 1,00000000; 27,20862389; -1317,09448200; -0,00731956; 1213,24548300; 1,00000000; 16,32262993; 0,00013190; -0,00001962; 48,84568787; 284,71591190; 0,26100000
27,22911263; 0,02306570; -0,96323407; -4,72290087; -0,00160613; -0,00016561; 1,00000000; 27,21448517; -1345,21752900; -0,00021421; 1239,37377900; 1,00000000; 16,65817833; 0,00010596; -0,00001844; 50,55099487; 290,03228760; 0,27100000
27,19093323; 0,03826264; -1,62277365; -3,90317607; -0,04139989; -0,00017392; 1,00000000; 27,21120262; -1379,28222700; 0,00732290; 1271,04321300; 1,00000000; 16,99906158; 0,00007032; -0,00001757; 54,79849243; 295,60125730; 0,28100000
27,15152168; 0,05254077; -2,24131656; -3,18559957; -0,07310954; -0,00018161; 1,00000000; 27,19832230; -1409,45117200; 0,01363935; 1299,11254900; 1,00000000; 17,35269356; 0,00004112; -0,00001704; 60,43469620; 301,49972530; 0,29100000
27,11080170; 0,06790546; -2,90484715; -2,37867355; -0,09650873; -0,00018907; 1,00000000; 27,17869568; -1436,09301800; 0,01802406; 1323,91943400; 1,00000000; 17,72248650; 0,00002186; -0,00001674; 67,17043304; 307,75350950; 0,30100000
27,06875038; 0,08335964; -3,57114244; -1,55564535; -0,11129428; -0,00019660; 1,00000000; 27,15165329; -1464,54748500; 0,02124942; 1350,43554700; 1,00000000; 18,11185837; 0,00000859; -0,00001659; 74,65477753; 314,39514160; 0,31100000
27,02537155; 0,09790007; -4,19731045; -0,77836984; -0,11784631; -0,00020441; 1,00000000; 27,11676025; -1495,60534700; 0,02379963; 1379,40564000; 1,00000000; 18,52366447; -0,00000303; -0,00001657; 83,04257965; 321,46139530; 0,32100000
26,98071289; 0,11075045; -4,74994564; -0,08818297; -0,11708894; -0,00021270; 1,00000000; 27,07424927; -1527,75683600; 0,02582376; 1409,42932100; 1,00000000; 18,96049881; -0,00001421; -0,00001666; 92,05754089; 328,98684690; 0,33100000
26,93487358; 0,12137271; -5,20597363; 0,48864460; -0,11029573; -0,00022167; 1,00000000; 27,02490425; -1559,06030300; 0,02744450; 1438,69702100; 1,00000000; 19,42429924; -0,00002413; -0,00001686; 101,75136570; 337,00009160; 0,34100000
26,88799667; 0,12949641; -5,55410671; 0,94006407; -0,09891787; -0,00023141; 1,00000000; 26,96989632; -1588,00122100; 0,02891934; 1465,79052700; 1,00000000; 19,91650772; -0,00003049; -0,00001714; 112,04183200; 345,52117920; 0,35100000
26,84024048; 0,13508058; -5,79297495; 1,26474512; -0,08444269; -0,00024188; 1,00000000; 26,91059685; -1613,65564000; 0,03048964; 1489,83862300; 1,00000000; 20,43822098; -0,00003058; -0,00001745; 122,82691960; 354,56497190; 0,36100000
26,79177856; 0,13826533; -5,92886496; 1,46931255; -0,06828090; -0,00025295; 1,00000000; 26,84843063; -1635,56933600; 0,03230863; 1510,40771500; 1,00000000; 20,99020767; -0,00002309; -0,00001772; 134,01947020; 364,14157100; 0,37100000
